filename,sensor,domain
FLIR_01747.bmp,1,0
FLIR_01748.bmp,1,0
FLIR_01749.bmp,1,0
FLIR_01750.bmp,1,0
FLIR_01751.bmp,1,0
FLIR_01752.bmp,1,0
FLIR_01753.bmp,1,0
FLIR_01754.bmp,1,0
FLIR_01755.bmp,1,0
FLIR_01756.bmp,1,0
FLIR_01757.bmp,1,0
FLIR_01758.bmp,1,0
FLIR_01759.bmp,1,0
FLIR_01760.bmp,1,0
FLIR_01761.bmp,1,0
FLIR_01762.bmp,1,0
FLIR_01763.bmp,1,0
FLIR_01764.bmp,1,0
FLIR_01766.bmp,1,0
FLIR_01767.bmp,1,0
FLIR_01768.bmp,1,0
FLIR_01769.bmp,1,0
FLIR_01770.bmp,1,0
FLIR_01771.bmp,1,0
FLIR_01772.bmp,1,0
FLIR_01773.bmp,1,0
FLIR_01774.bmp,1,0
FLIR_01775.bmp,1,0
FLIR_01776.bmp,1,0
FLIR_01777.bmp,1,0
FLIR_01778.bmp,1,0
FLIR_01779.bmp,1,0
FLIR_01780.bmp,1,0
FLIR_01781.bmp,1,0
FLIR_01782.bmp,1,0
FLIR_01783.bmp,1,0
FLIR_01784.bmp,1,0
FLIR_01791.bmp,1,0
FLIR_01792.bmp,1,0
FLIR_01793.bmp,1,0
FLIR_01794.bmp,1,0
FLIR_01795.bmp,1,0
FLIR_01796.bmp,1,0
FLIR_01797.bmp,1,0
FLIR_01798.bmp,1,0
FLIR_01799.bmp,1,0
FLIR_01800.bmp,1,0
FLIR_01801.bmp,1,0
FLIR_01807.bmp,1,0
FLIR_01808.bmp,1,0
FLIR_01809.bmp,1,0
FLIR_01810.bmp,1,0
FLIR_01811.bmp,1,0
FLIR_01812.bmp,1,0
FLIR_01813.bmp,1,0
FLIR_01814.bmp,1,0
FLIR_01815.bmp,1,0
FLIR_01816.bmp,1,0
FLIR_01817.bmp,1,0
FLIR_01818.bmp,1,0
FLIR_01819.bmp,1,0
FLIR_01820.bmp,1,0
FLIR_01821.bmp,1,0
FLIR_01822.bmp,1,0
FLIR_01823.bmp,1,0
FLIR_01824.bmp,1,0
FLIR_01825.bmp,1,0
FLIR_01826.bmp,1,0
FLIR_01827.bmp,1,0
FLIR_01828.bmp,1,0
FLIR_01829.bmp,1,0
FLIR_01830.bmp,1,0
FLIR_01831.bmp,1,0
FLIR_01832.bmp,1,0
FLIR_01833.bmp,1,0
FLIR_01834.bmp,1,0
FLIR_01835.bmp,1,0
FLIR_01836.bmp,1,0
FLIR_01837.bmp,1,0
FLIR_01838.bmp,1,0
FLIR_01839.bmp,1,0
FLIR_01840.bmp,1,0
FLIR_01841.bmp,1,0
FLIR_01842.bmp,1,0
FLIR_01843.bmp,1,0
FLIR_01844.bmp,1,0
FLIR_01845.bmp,1,0
FLIR_01846.bmp,1,0
FLIR_01847.bmp,1,0
FLIR_01848.bmp,1,0
FLIR_01849.bmp,1,0
FLIR_01850.bmp,1,0
FLIR_01851.bmp,1,0
FLIR_01852.bmp,1,0
FLIR_01853.bmp,1,0
FLIR_01854.bmp,1,0
FLIR_01855.bmp,1,0
FLIR_01856.bmp,1,0
FLIR_01857.bmp,1,0
FLIR_01858.bmp,1,0
FLIR_01859.bmp,1,0
FLIR_01860.bmp,1,0
FLIR_01861.bmp,1,0
FLIR_01862.bmp,1,0
FLIR_01863.bmp,1,0
FLIR_01864.bmp,1,0
FLIR_01866.bmp,1,0
FLIR_01867.bmp,1,0
FLIR_01868.bmp,1,0
FLIR_01870.bmp,1,0
FLIR_01871.bmp,1,0
FLIR_01872.bmp,1,0
FLIR_01873.bmp,1,0
FLIR_01874.bmp,1,0
FLIR_01875.bmp,1,0
FLIR_01877.bmp,1,0
FLIR_01878.bmp,1,0
FLIR_01879.bmp,1,0
FLIR_01880.bmp,1,0
FLIR_01881.bmp,1,0
FLIR_01882.bmp,1,0
FLIR_01883.bmp,1,0
FLIR_01884.bmp,1,0
FLIR_01887.bmp,1,0
FLIR_01888.bmp,1,0
FLIR_01889.bmp,1,0
FLIR_01890.bmp,1,0
FLIR_01891.bmp,1,0
FLIR_01892.bmp,1,0
FLIR_01893.bmp,1,0
FLIR_01894.bmp,1,0
FLIR_01895.bmp,1,0
FLIR_01896.bmp,1,0
FLIR_01897.bmp,1,0
FLIR_01898.bmp,1,0
FLIR_01899.bmp,1,0
FLIR_01900.bmp,1,0
FLIR_01901.bmp,1,0
FLIR_01902.bmp,1,0
FLIR_01903.bmp,1,0
FLIR_01904.bmp,1,0
FLIR_01905.bmp,1,0
FLIR_01906.bmp,1,0
FLIR_01907.bmp,1,0
FLIR_01908.bmp,1,0
FLIR_01909.bmp,1,0
FLIR_01915.bmp,1,0
FLIR_01916.bmp,1,0
FLIR_01917.bmp,1,0
FLIR_01921.bmp,1,0
FLIR_01922.bmp,1,0
FLIR_01923.bmp,1,0
FLIR_01924.bmp,1,0
FLIR_01925.bmp,1,0
FLIR_01926.bmp,1,0
FLIR_01927.bmp,1,0
FLIR_01928.bmp,1,0
FLIR_01929.bmp,1,0
FLIR_01930.bmp,1,0
FLIR_01931.bmp,1,0
FLIR_01932.bmp,1,0
FLIR_01933.bmp,1,0
FLIR_01934.bmp,1,0
FLIR_01935.bmp,1,0
FLIR_01936.bmp,1,0
FLIR_01937.bmp,1,0
FLIR_01938.bmp,1,0
FLIR_01939.bmp,1,0
FLIR_01940.bmp,1,0
FLIR_01941.bmp,1,0
FLIR_01942.bmp,1,0
FLIR_01943.bmp,1,0
FLIR_01944.bmp,1,0
FLIR_01945.bmp,1,0
FLIR_01946.bmp,1,0
FLIR_01947.bmp,1,0
FLIR_01948.bmp,1,0
FLIR_01949.bmp,1,0
FLIR_01950.bmp,1,0
FLIR_01951.bmp,1,0
FLIR_01952.bmp,1,0
FLIR_01953.bmp,1,0
FLIR_01954.bmp,1,0
FLIR_01955.bmp,1,0
FLIR_01956.bmp,1,0
FLIR_01957.bmp,1,0
FLIR_01958.bmp,1,0
FLIR_01959.bmp,1,0
FLIR_01960.bmp,1,0
FLIR_01961.bmp,1,0
FLIR_01962.bmp,1,0
FLIR_01963.bmp,1,0
FLIR_01964.bmp,1,0
FLIR_01965.bmp,1,0
FLIR_01966.bmp,1,0
FLIR_01967.bmp,1,0
FLIR_01968.bmp,1,0
FLIR_01969.bmp,1,0
FLIR_01970.bmp,1,0
FLIR_01971.bmp,1,0
FLIR_01972.bmp,1,0
FLIR_01973.bmp,1,0
FLIR_01974.bmp,1,0
FLIR_01979.bmp,1,0
FLIR_01980.bmp,1,0
FLIR_01981.bmp,1,0
FLIR_01983.bmp,1,0
FLIR_01984.bmp,1,0
FLIR_01985.bmp,1,0
FLIR_01986.bmp,1,0
FLIR_01987.bmp,1,0
FLIR_01988.bmp,1,0
FLIR_01989.bmp,1,0
FLIR_01990.bmp,1,0
FLIR_01991.bmp,1,0
FLIR_01992.bmp,1,0
FLIR_01993.bmp,1,0
FLIR_01994.bmp,1,0
FLIR_01995.bmp,1,0
FLIR_01996.bmp,1,0
FLIR_01997.bmp,1,0
FLIR_01998.bmp,1,0
FLIR_01999.bmp,1,0
FLIR_02000.bmp,1,0
FLIR_02007.bmp,1,0
FLIR_02008.bmp,1,0
FLIR_02009.bmp,1,0
FLIR_02010.bmp,1,0
FLIR_02013.bmp,1,0
FLIR_02014.bmp,1,0
FLIR_02015.bmp,1,0
FLIR_02016.bmp,1,0
FLIR_02017.bmp,1,0
FLIR_02018.bmp,1,0
FLIR_02019.bmp,1,0
FLIR_02020.bmp,1,0
FLIR_02021.bmp,1,0
FLIR_02022.bmp,1,0
FLIR_02023.bmp,1,0
FLIR_02025.bmp,1,0
FLIR_02026.bmp,1,0
FLIR_02028.bmp,1,0
FLIR_02029.bmp,1,0
FLIR_02030.bmp,1,0
FLIR_02031.bmp,1,0
FLIR_02032.bmp,1,0
FLIR_02033.bmp,1,0
FLIR_02036.bmp,1,0
FLIR_02037.bmp,1,0
FLIR_02038.bmp,1,0
FLIR_02039.bmp,1,0
FLIR_02040.bmp,1,0
FLIR_02041.bmp,1,0
FLIR_02042.bmp,1,0
FLIR_02043.bmp,1,0
FLIR_02044.bmp,1,0
FLIR_02045.bmp,1,0
FLIR_02046.bmp,1,0
FLIR_02047.bmp,1,0
FLIR_02048.bmp,1,0
FLIR_02049.bmp,1,0
FLIR_02050.bmp,1,0
FLIR_02051.bmp,1,0
FLIR_02052.bmp,1,0
FLIR_02053.bmp,1,0
FLIR_02054.bmp,1,0
FLIR_02055.bmp,1,0
FLIR_02056.bmp,1,0
FLIR_02057.bmp,1,0
FLIR_02058.bmp,1,0
FLIR_02059.bmp,1,0
FLIR_02062.bmp,1,0
FLIR_02063.bmp,1,0
FLIR_02064.bmp,1,0
FLIR_02066.bmp,1,0
FLIR_02067.bmp,1,0
FLIR_02068.bmp,1,0
FLIR_02069.bmp,1,0
FLIR_02070.bmp,1,0
FLIR_02071.bmp,1,0
FLIR_02072.bmp,1,0
FLIR_02073.bmp,1,0
FLIR_02074.bmp,1,0
FLIR_02075.bmp,1,0
FLIR_02076.bmp,1,0
FLIR_02077.bmp,1,0
FLIR_02078.bmp,1,0
FLIR_02079.bmp,1,0
FLIR_02080.bmp,1,0
FLIR_02081.bmp,1,0
FLIR_02082.bmp,1,0
FLIR_02083.bmp,1,0
FLIR_02084.bmp,1,0
FLIR_02085.bmp,1,0
FLIR_02089.bmp,1,0
FLIR_02090.bmp,1,0
FLIR_02091.bmp,1,0
FLIR_02092.bmp,1,0
FLIR_02093.bmp,1,0
FLIR_02094.bmp,1,0
FLIR_02095.bmp,1,0
FLIR_02096.bmp,1,0
FLIR_02097.bmp,1,0
FLIR_02098.bmp,1,0
FLIR_02099.bmp,1,0
FLIR_02100.bmp,1,0
FLIR_02101.bmp,1,0
FLIR_02102.bmp,1,0
FLIR_02103.bmp,1,0
FLIR_02104.bmp,1,0
FLIR_02105.bmp,1,0
FLIR_02106.bmp,1,0
FLIR_02107.bmp,1,0
FLIR_02108.bmp,1,0
FLIR_02109.bmp,1,0
FLIR_02110.bmp,1,0
FLIR_02111.bmp,1,0
FLIR_02112.bmp,1,0
FLIR_02113.bmp,1,0
FLIR_02114.bmp,1,0
FLIR_02115.bmp,1,0
FLIR_02116.bmp,1,0
FLIR_02117.bmp,1,0
FLIR_02118.bmp,1,0
FLIR_02119.bmp,1,0
FLIR_02120.bmp,1,0
FLIR_02121.bmp,1,0
FLIR_02122.bmp,1,0
FLIR_02123.bmp,1,0
FLIR_02124.bmp,1,0
FLIR_02125.bmp,1,0
FLIR_02126.bmp,1,0
FLIR_02127.bmp,1,0
FLIR_02128.bmp,1,0
FLIR_02129.bmp,1,0
FLIR_02130.bmp,1,0
FLIR_02131.bmp,1,0
FLIR_02132.bmp,1,0
FLIR_02133.bmp,1,0
FLIR_02134.bmp,1,0
FLIR_02135.bmp,1,0
FLIR_02136.bmp,1,0
FLIR_02137.bmp,1,0
FLIR_02138.bmp,1,0
FLIR_02139.bmp,1,0
FLIR_02140.bmp,1,0
FLIR_02141.bmp,1,0
FLIR_02142.bmp,1,0
FLIR_02143.bmp,1,0
FLIR_02144.bmp,1,0
FLIR_02145.bmp,1,0
FLIR_02146.bmp,1,0
FLIR_02147.bmp,1,0
FLIR_02150.bmp,1,0
FLIR_02151.bmp,1,0
FLIR_02154.bmp,1,0
FLIR_02155.bmp,1,0
FLIR_02156.bmp,1,0
FLIR_02157.bmp,1,0
FLIR_02158.bmp,1,0
FLIR_02159.bmp,1,0
FLIR_02160.bmp,1,0
FLIR_02161.bmp,1,0
FLIR_02162.bmp,1,0
FLIR_02163.bmp,1,0
FLIR_02164.bmp,1,0
FLIR_02165.bmp,1,0
FLIR_02166.bmp,1,0
FLIR_02167.bmp,1,0
FLIR_02168.bmp,1,0
FLIR_02169.bmp,1,0
FLIR_02170.bmp,1,0
FLIR_02171.bmp,1,0
FLIR_02172.bmp,1,0
FLIR_02173.bmp,1,0
FLIR_02174.bmp,1,0
FLIR_02175.bmp,1,0
FLIR_02176.bmp,1,0
FLIR_02177.bmp,1,0
FLIR_02178.bmp,1,0
FLIR_02179.bmp,1,0
FLIR_02180.bmp,1,0
FLIR_02181.bmp,1,0
FLIR_02182.bmp,1,0
FLIR_02183.bmp,1,0
FLIR_02184.bmp,1,0
FLIR_02185.bmp,1,0
FLIR_02186.bmp,1,0
FLIR_02187.bmp,1,0
FLIR_02188.bmp,1,0
FLIR_02189.bmp,1,0
FLIR_02190.bmp,1,0
FLIR_02191.bmp,1,0
FLIR_02192.bmp,1,0
FLIR_02193.bmp,1,0
FLIR_02194.bmp,1,0
FLIR_02195.bmp,1,0
FLIR_02196.bmp,1,0
FLIR_02197.bmp,1,0
FLIR_02198.bmp,1,0
FLIR_02199.bmp,1,0
FLIR_02200.bmp,1,0
FLIR_02201.bmp,1,0
FLIR_02202.bmp,1,0
FLIR_02203.bmp,1,0
FLIR_02204.bmp,1,0
FLIR_02205.bmp,1,0
FLIR_02206.bmp,1,0
FLIR_02207.bmp,1,0
FLIR_02208.bmp,1,0
FLIR_02209.bmp,1,0
FLIR_02211.bmp,1,0
FLIR_02212.bmp,1,0
FLIR_02213.bmp,1,0
FLIR_02214.bmp,1,0
FLIR_02215.bmp,1,0
FLIR_02216.bmp,1,0
FLIR_02217.bmp,1,0
FLIR_02218.bmp,1,0
FLIR_02219.bmp,1,0
FLIR_02220.bmp,1,0
FLIR_02221.bmp,1,0
FLIR_02222.bmp,1,0
FLIR_02223.bmp,1,0
FLIR_02224.bmp,1,0
FLIR_02225.bmp,1,0
FLIR_02226.bmp,1,0
FLIR_02227.bmp,1,0
FLIR_02228.bmp,1,0
FLIR_02229.bmp,1,0
FLIR_02230.bmp,1,0
FLIR_02231.bmp,1,0
FLIR_02232.bmp,1,0
FLIR_02233.bmp,1,0
FLIR_02234.bmp,1,0
FLIR_02235.bmp,1,0
FLIR_02236.bmp,1,0
FLIR_02237.bmp,1,0
FLIR_02238.bmp,1,0
FLIR_02239.bmp,1,0
FLIR_02240.bmp,1,0
FLIR_02241.bmp,1,0
FLIR_02242.bmp,1,0
FLIR_02243.bmp,1,0
FLIR_02245.bmp,1,0
FLIR_02246.bmp,1,0
FLIR_02247.bmp,1,0
FLIR_02248.bmp,1,0
FLIR_02249.bmp,1,0
FLIR_02250.bmp,1,0
FLIR_02251.bmp,1,0
FLIR_02252.bmp,1,0
FLIR_02253.bmp,1,0
FLIR_02254.bmp,1,0
FLIR_02255.bmp,1,0
FLIR_02256.bmp,1,0
FLIR_02257.bmp,1,0
FLIR_02258.bmp,1,0
FLIR_02259.bmp,1,0
FLIR_02260.bmp,1,0
FLIR_02268.bmp,1,0
FLIR_02269.bmp,1,0
FLIR_02270.bmp,1,0
FLIR_02271.bmp,1,0
FLIR_02274.bmp,1,0
FLIR_02275.bmp,1,0
FLIR_02276.bmp,1,0
FLIR_02277.bmp,1,0
FLIR_02278.bmp,1,0
FLIR_02279.bmp,1,0
FLIR_02280.bmp,1,0
FLIR_02281.bmp,1,0
FLIR_02282.bmp,1,0
FLIR_02284.bmp,1,0
FLIR_02285.bmp,1,0
FLIR_02286.bmp,1,0
FLIR_02287.bmp,1,0
FLIR_02288.bmp,1,0
FLIR_02289.bmp,1,0
FLIR_02290.bmp,1,0
FLIR_02291.bmp,1,0
FLIR_02292.bmp,1,0
FLIR_02293.bmp,1,0
FLIR_02294.bmp,1,0
FLIR_02295.bmp,1,0
FLIR_02296.bmp,1,0
FLIR_02298.bmp,1,0
FLIR_02299.bmp,1,0
FLIR_02306.bmp,1,0
FLIR_02307.bmp,1,0
FLIR_02308.bmp,1,0
FLIR_02309.bmp,1,0
FLIR_02310.bmp,1,0
FLIR_02311.bmp,1,0
FLIR_02312.bmp,1,0
FLIR_02317.bmp,1,0
FLIR_02318.bmp,1,0
FLIR_02319.bmp,1,0
FLIR_02320.bmp,1,0
FLIR_02321.bmp,1,0
FLIR_02322.bmp,1,0
FLIR_02323.bmp,1,0
FLIR_02324.bmp,1,0
FLIR_02325.bmp,1,0
FLIR_02326.bmp,1,0
FLIR_02327.bmp,1,0
FLIR_02328.bmp,1,0
FLIR_02329.bmp,1,0
FLIR_02330.bmp,1,0
FLIR_02333.bmp,1,0
FLIR_02334.bmp,1,0
FLIR_02335.bmp,1,0
FLIR_02336.bmp,1,0
FLIR_02337.bmp,1,0
FLIR_02338.bmp,1,0
FLIR_02339.bmp,1,0
FLIR_02340.bmp,1,0
FLIR_02341.bmp,1,0
FLIR_02342.bmp,1,0
FLIR_02343.bmp,1,0
FLIR_02344.bmp,1,0
FLIR_02345.bmp,1,0
FLIR_02346.bmp,1,0
FLIR_02347.bmp,1,0
FLIR_02348.bmp,1,0
FLIR_02349.bmp,1,0
FLIR_02350.bmp,1,0
FLIR_02351.bmp,1,0
FLIR_02352.bmp,1,0
FLIR_02353.bmp,1,0
FLIR_02354.bmp,1,0
FLIR_02355.bmp,1,0
FLIR_02356.bmp,1,0
FLIR_02357.bmp,1,0
FLIR_02359.bmp,1,0
FLIR_02361.bmp,1,0
FLIR_02362.bmp,1,0
FLIR_02363.bmp,1,0
FLIR_02364.bmp,1,0
FLIR_02365.bmp,1,0
FLIR_02366.bmp,1,0
FLIR_02367.bmp,1,0
FLIR_02368.bmp,1,0
FLIR_02369.bmp,1,0
FLIR_02371.bmp,1,0
FLIR_02372.bmp,1,0
FLIR_02375.bmp,1,0
FLIR_02377.bmp,1,0
FLIR_02378.bmp,1,0
FLIR_02379.bmp,1,0
FLIR_02380.bmp,1,0
FLIR_02381.bmp,1,0
FLIR_02382.bmp,1,0
FLIR_02383.bmp,1,0
FLIR_02385.bmp,1,0
FLIR_02386.bmp,1,0
FLIR_02387.bmp,1,0
FLIR_02388.bmp,1,0
FLIR_02389.bmp,1,0
FLIR_02391.bmp,1,0
FLIR_02392.bmp,1,0
FLIR_02393.bmp,1,0
FLIR_02394.bmp,1,0
FLIR_02395.bmp,1,0
FLIR_02396.bmp,1,0
FLIR_02397.bmp,1,0
FLIR_02398.bmp,1,0
FLIR_02399.bmp,1,0
FLIR_02400.bmp,1,0
FLIR_02401.bmp,1,0
FLIR_02402.bmp,1,0
FLIR_02403.bmp,1,0
FLIR_02404.bmp,1,0
FLIR_02405.bmp,1,0
FLIR_02406.bmp,1,0
FLIR_02407.bmp,1,0
FLIR_02408.bmp,1,0
FLIR_02409.bmp,1,0
FLIR_02410.bmp,1,0
FLIR_02411.bmp,1,0
FLIR_02412.bmp,1,0
FLIR_02413.bmp,1,0
FLIR_02414.bmp,1,0
FLIR_02415.bmp,1,0
FLIR_02416.bmp,1,0
FLIR_02417.bmp,1,0
FLIR_02418.bmp,1,0
FLIR_02419.bmp,1,0
FLIR_02420.bmp,1,0
FLIR_02421.bmp,1,0
FLIR_02422.bmp,1,0
FLIR_02423.bmp,1,0
FLIR_02424.bmp,1,0
FLIR_02425.bmp,1,0
FLIR_02431.bmp,1,0
FLIR_02432.bmp,1,0
FLIR_02433.bmp,1,0
FLIR_02434.bmp,1,0
FLIR_02435.bmp,1,0
FLIR_02436.bmp,1,0
FLIR_02437.bmp,1,0
FLIR_02438.bmp,1,0
FLIR_02439.bmp,1,0
FLIR_02440.bmp,1,0
FLIR_02441.bmp,1,0
FLIR_02442.bmp,1,0
FLIR_02443.bmp,1,0
FLIR_02444.bmp,1,0
FLIR_02445.bmp,1,0
FLIR_02446.bmp,1,0
FLIR_02447.bmp,1,0
FLIR_02448.bmp,1,0
FLIR_02449.bmp,1,0
FLIR_02450.bmp,1,0
FLIR_02451.bmp,1,0
FLIR_02452.bmp,1,0
FLIR_02453.bmp,1,0
FLIR_02454.bmp,1,0
FLIR_02455.bmp,1,0
FLIR_02456.bmp,1,0
FLIR_02457.bmp,1,0
FLIR_02458.bmp,1,0
FLIR_02459.bmp,1,0
FLIR_02460.bmp,1,0
FLIR_02461.bmp,1,0
FLIR_02462.bmp,1,0
FLIR_02463.bmp,1,0
FLIR_02464.bmp,1,0
FLIR_02465.bmp,1,0
FLIR_02466.bmp,1,0
FLIR_02467.bmp,1,0
FLIR_02468.bmp,1,0
FLIR_02474.bmp,1,0
FLIR_02475.bmp,1,0
FLIR_02476.bmp,1,0
FLIR_02477.bmp,1,0
FLIR_02478.bmp,1,0
FLIR_02479.bmp,1,0
FLIR_02480.bmp,1,0
FLIR_02481.bmp,1,0
FLIR_02482.bmp,1,0
FLIR_02483.bmp,1,0
FLIR_02484.bmp,1,0
FLIR_02485.bmp,1,0
FLIR_02486.bmp,1,0
FLIR_02487.bmp,1,0
FLIR_02488.bmp,1,0
FLIR_02489.bmp,1,0
FLIR_02490.bmp,1,0
FLIR_02491.bmp,1,0
FLIR_02492.bmp,1,0
FLIR_02493.bmp,1,0
FLIR_02494.bmp,1,0
FLIR_02495.bmp,1,0
FLIR_02496.bmp,1,0
FLIR_02497.bmp,1,0
FLIR_02498.bmp,1,0
FLIR_02499.bmp,1,0
FLIR_02500.bmp,1,0
FLIR_02501.bmp,1,0
FLIR_02502.bmp,1,0
FLIR_02503.bmp,1,0
FLIR_02504.bmp,1,0
FLIR_02505.bmp,1,0
FLIR_02506.bmp,1,0
FLIR_02507.bmp,1,0
FLIR_02508.bmp,1,0
FLIR_02509.bmp,1,0
FLIR_02510.bmp,1,0
FLIR_02511.bmp,1,0
FLIR_02512.bmp,1,0
FLIR_02513.bmp,1,0
FLIR_02514.bmp,1,0
FLIR_02515.bmp,1,0
FLIR_02516.bmp,1,0
FLIR_02517.bmp,1,0
FLIR_02518.bmp,1,0
FLIR_02519.bmp,1,0
FLIR_02520.bmp,1,0
FLIR_02521.bmp,1,0
FLIR_02522.bmp,1,0
FLIR_02523.bmp,1,0
FLIR_02524.bmp,1,0
FLIR_02525.bmp,1,0
FLIR_02531.bmp,1,0
FLIR_02532.bmp,1,0
FLIR_02533.bmp,1,0
FLIR_02534.bmp,1,0
FLIR_02535.bmp,1,0
FLIR_02536.bmp,1,0
FLIR_02537.bmp,1,0
FLIR_02538.bmp,1,0
FLIR_02539.bmp,1,0
FLIR_02540.bmp,1,0
FLIR_02541.bmp,1,0
FLIR_02542.bmp,1,0
FLIR_02543.bmp,1,0
FLIR_02544.bmp,1,0
FLIR_02545.bmp,1,0
FLIR_02546.bmp,1,0
FLIR_02547.bmp,1,0
FLIR_02548.bmp,1,0
FLIR_02549.bmp,1,0
FLIR_02550.bmp,1,0
FLIR_02551.bmp,1,0
FLIR_02552.bmp,1,0
FLIR_02553.bmp,1,0
FLIR_02554.bmp,1,0
FLIR_02555.bmp,1,0
FLIR_02556.bmp,1,0
FLIR_02557.bmp,1,0
FLIR_02558.bmp,1,0
FLIR_02559.bmp,1,0
FLIR_02560.bmp,1,0
FLIR_02561.bmp,1,0
FLIR_02562.bmp,1,0
FLIR_02563.bmp,1,0
FLIR_02564.bmp,1,0
FLIR_02565.bmp,1,0
FLIR_02566.bmp,1,0
FLIR_02567.bmp,1,0
FLIR_02568.bmp,1,0
FLIR_02569.bmp,1,0
FLIR_02570.bmp,1,0
FLIR_02571.bmp,1,0
FLIR_02572.bmp,1,0
FLIR_02573.bmp,1,0
FLIR_02574.bmp,1,0
FLIR_02575.bmp,1,0
FLIR_02576.bmp,1,0
FLIR_02577.bmp,1,0
FLIR_02578.bmp,1,0
FLIR_02579.bmp,1,0
FLIR_02580.bmp,1,0
FLIR_02581.bmp,1,0
FLIR_02582.bmp,1,0
FLIR_02583.bmp,1,0
FLIR_02584.bmp,1,0
FLIR_02585.bmp,1,0
FLIR_02586.bmp,1,0
FLIR_02587.bmp,1,0
FLIR_02588.bmp,1,0
FLIR_02589.bmp,1,0
FLIR_02590.bmp,1,0
FLIR_02591.bmp,1,0
FLIR_02592.bmp,1,0
FLIR_02593.bmp,1,0
FLIR_02594.bmp,1,0
FLIR_02595.bmp,1,0
FLIR_02596.bmp,1,0
FLIR_02597.bmp,1,0
FLIR_02598.bmp,1,0
FLIR_02599.bmp,1,0
FLIR_02600.bmp,1,0
FLIR_02601.bmp,1,0
FLIR_02602.bmp,1,0
FLIR_02603.bmp,1,0
FLIR_02604.bmp,1,0
FLIR_02605.bmp,1,0
FLIR_02606.bmp,1,0
FLIR_02607.bmp,1,0
FLIR_02608.bmp,1,0
FLIR_02609.bmp,1,0
FLIR_02610.bmp,1,0
FLIR_02611.bmp,1,0
FLIR_02612.bmp,1,0
FLIR_02613.bmp,1,0
FLIR_02614.bmp,1,0
FLIR_02615.bmp,1,0
FLIR_02616.bmp,1,0
FLIR_02617.bmp,1,0
FLIR_02618.bmp,1,0
FLIR_02619.bmp,1,0
FLIR_02620.bmp,1,0
FLIR_02621.bmp,1,0
FLIR_02622.bmp,1,0
FLIR_02623.bmp,1,0
FLIR_02624.bmp,1,0
FLIR_02625.bmp,1,0
FLIR_02626.bmp,1,0
FLIR_02627.bmp,1,0
FLIR_02630.bmp,1,0
FLIR_02631.bmp,1,0
FLIR_02632.bmp,1,0
FLIR_02633.bmp,1,0
FLIR_02634.bmp,1,0
FLIR_02635.bmp,1,0
FLIR_02636.bmp,1,0
FLIR_02637.bmp,1,0
FLIR_02638.bmp,1,0
FLIR_02639.bmp,1,0
FLIR_02640.bmp,1,0
FLIR_02641.bmp,1,0
FLIR_02642.bmp,1,0
FLIR_02643.bmp,1,0
FLIR_02644.bmp,1,0
FLIR_02645.bmp,1,0
FLIR_02646.bmp,1,0
FLIR_02647.bmp,1,0
FLIR_02648.bmp,1,0
FLIR_02649.bmp,1,0
FLIR_02650.bmp,1,0
FLIR_02651.bmp,1,0
FLIR_02652.bmp,1,0
FLIR_02653.bmp,1,0
FLIR_02654.bmp,1,0
FLIR_02655.bmp,1,0
FLIR_02656.bmp,1,0
FLIR_02657.bmp,1,0
FLIR_02658.bmp,1,0
FLIR_02659.bmp,1,0
FLIR_02660.bmp,1,0
FLIR_02661.bmp,1,0
FLIR_02662.bmp,1,0
FLIR_02663.bmp,1,0
FLIR_02664.bmp,1,0
FLIR_02665.bmp,1,0
FLIR_02666.bmp,1,0
FLIR_02667.bmp,1,0
FLIR_02668.bmp,1,0
FLIR_02669.bmp,1,0
FLIR_02670.bmp,1,0
FLIR_02671.bmp,1,0
FLIR_02672.bmp,1,0
FLIR_02673.bmp,1,0
FLIR_02674.bmp,1,0
FLIR_02681.bmp,1,0
FLIR_02682.bmp,1,0
FLIR_02683.bmp,1,0
FLIR_02684.bmp,1,0
FLIR_02685.bmp,1,0
FLIR_02686.bmp,1,0
FLIR_02687.bmp,1,0
FLIR_02689.bmp,1,0
FLIR_02690.bmp,1,0
FLIR_02691.bmp,1,0
FLIR_02692.bmp,1,0
FLIR_02693.bmp,1,0
FLIR_02694.bmp,1,0
FLIR_02696.bmp,1,0
FLIR_02697.bmp,1,0
FLIR_02698.bmp,1,0
FLIR_02699.bmp,1,0
FLIR_02700.bmp,1,0
FLIR_02701.bmp,1,0
FLIR_02702.bmp,1,0
FLIR_02703.bmp,1,0
FLIR_02704.bmp,1,0
FLIR_02705.bmp,1,0
FLIR_02706.bmp,1,0
FLIR_02707.bmp,1,0
FLIR_02709.bmp,1,0
FLIR_02710.bmp,1,0
FLIR_02711.bmp,1,0
FLIR_02712.bmp,1,0
FLIR_02713.bmp,1,0
FLIR_02714.bmp,1,0
FLIR_02715.bmp,1,0
FLIR_02716.bmp,1,0
FLIR_02717.bmp,1,0
FLIR_02718.bmp,1,0
FLIR_02719.bmp,1,0
FLIR_02720.bmp,1,0
FLIR_02721.bmp,1,0
FLIR_02722.bmp,1,0
FLIR_02723.bmp,1,0
FLIR_02724.bmp,1,0
FLIR_02725.bmp,1,0
FLIR_02726.bmp,1,0
FLIR_02727.bmp,1,0
FLIR_02728.bmp,1,0
FLIR_02729.bmp,1,0
FLIR_02730.bmp,1,0
FLIR_02731.bmp,1,0
